ID,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,target
59,2.423823806,-2.418448472,-1.404685713,-1.25399744,-0.294272083,-3.405263094,0
60,4.847202573,-4.817896281,0.161295949,-0.049699401,-0.050741394,-3.258843288,0
61,2.063022691,-4.55759335,0.630735473,1.154598638,-0.930736144,-1.566840236,0
62,-0.721157191,-4.013190275,1.100174997,2.202668845,-2.841665624,0.700789516,0
63,2.997839496,-1.091997447,-2.689494197,-4.919300106,1.64173647,2.652798525,0
64,4.895314744,-0.053510741,-4.523642105,-2.185343987,-0.402196752,-2.481122776,0
65,6.792789992,12.46923623,-2.57044165,1.735090641,0.664474015,-2.38409664,0
66,-0.801309127,2.5487321,-0.28485932,-1.717575241,0.170138811,-1.644301122,0
67,-2.707663228,-13.75381535,0.980692113,-4.110878458,-0.324196393,-0.899261865,0
68,-2.739281596,-1.774711764,2.246243546,4.326818948,1.239079283,-1.783726755,0
69,11.11483641,3.324263719,-4.652627458,0.353619631,0.172166868,-2.668191644,1
70,-10.57051674,-5.647174511,4.041457793,-3.619579686,-1.300640537,-0.92905036,1
71,5.115246288,4.387173897,-1.804564503,-0.317098195,0.075410531,1.64472964,1
72,5.165574217,10.61168377,-1.599565117,2.985383297,1.775059844,-0.853910065,0
73,-11.36315414,2.622385647,-1.394565731,0.978662867,1.759571316,-4.32311232,0
74,-7.965439451,-3.670449908,-1.189566344,-3.316783929,-0.887189754,1.848718998,0
75,-4.922781333,-6.142024566,0.549370723,-4.785275571,-0.611796924,0.616039149,0
76,-4.437556481,-5.848786378,1.010219859,-3.321763549,-0.201466192,-0.6166407,1
77,-2.02894308,-4.12698196,2.02972073,-1.858251528,0.208864539,2.271597661,0
78,5.107382525,-3.771321729,-3.633716369,-5.420973313,1.312249369,-3.500706879,0
79,5.52178026,7.945025809,1.807216052,2.963809998,-0.55728136,-1.45408802,0
80,5.936177996,3.750787978,1.37886584,2.652652598,-1.021264235,-0.689375592,1
81,-0.797558889,-13.06640502,-1.596111131,0.00040588,-0.996642733,-2.68446409,0
82,-1.459639386,-8.134078777,-0.295853132,-1.710159541,-1.120758387,1.222206637,0
83,-2.133436477,-6.220381768,1.004404867,0.582401209,-2.452134126,-1.916113305,0
84,3.499808627,-4.211334136,-2.712591164,2.598831674,1.847686008,-0.9833622,1
85,4.323381647,0.184893031,-3.696642771,4.615262139,0.102346716,3.533810699,0
86,5.146954667,4.581120198,-4.680694379,-0.910879003,-0.803894076,-1.410359487,0
87,3.092123947,-2.189329505,-3.088654761,-4.84725805,-0.686846545,-2.344972526,0
88,-1.224334909,-3.796330058,-2.651171447,-1.045220266,0.975620699,-3.453860269,1
89,10.57548148,6.36171758,-2.213688132,3.670251723,0.164317977,1.96227475,0
90,4.487277475,-7.499698747,2.373963835,-4.44616194,-0.646984745,-2.19106501,1
91,0.94082391,7.680759456,-3.389333161,-0.599952052,0.87548888,2.283564354,0
92,-2.130387553,2.38121769,-0.431664618,1.246347149,-0.414681584,2.415924829,1
93,5.560320311,1.990848802,3.145410993,2.701177315,0.531230977,-1.170594796,0
94,-4.376828214,-3.362336765,2.012052064,-1.297457227,0.39517218,-0.453861112,1
95,3.865769678,13.69127638,-1.968256617,0.336949769,0.250989747,-4.122165466,0
96,5.01857421,4.310904767,-3.152399723,1.971356766,-1.859688888,-1.055101569,0
97,0.838342915,0.401201696,2.528001155,-1.353807416,1.700735508,2.011962328,1
98,0.964522426,-3.530764872,-0.920301489,0.316155048,-0.111013298,-2.898834987,0
99,3.713784904,7.556412962,1.611742173,-2.41072394,0.136596969,-2.29589835,0
100,6.463047383,8.6631554,-2.375953392,5.062808774,-0.941405106,-0.108765154,1
101,-5.250901531,3.655210166,-0.180552022,-5.308076816,-0.090898429,-1.32506153,1
102,0.985877731,7.132516612,2.014849347,-3.738643586,0.2765002,-0.776345756,0
103,5.710957826,6.590666321,4.210250717,-2.169210356,0.275023224,-6.962579825,0
104,10.43603792,0.899035855,-1.70391575,2.492303391,0.656528057,-4.726332415,0
105,3.162938218,4.251187148,-1.621938,3.442914923,0.645690701,-2.271942271,0
106,-4.110161486,1.148808133,0.701281344,0.727957757,2.089138648,0.182447874,0
107,-9.450531792,-1.953570881,0.341348246,-1.986999409,-3.021426207,0.058817229,1
108,-14.7909021,5.087566881,-0.65486096,2.234533496,-0.139005761,3.549360295,0
109,-1.382159163,8.037163953,-1.651070166,0.054993615,-0.34733434,-0.500938351,0
110,7.843482371,-1.413393166,-2.285677393,0.631403493,-0.713385521,-4.551236996,0
111,4.579991645,5.79423682,-2.920284619,-0.85583204,-0.355858654,1.926646471,1
112,-2.663495684,-8.954823772,-1.833818832,0.422124489,0.604096163,-3.469574565,1
113,-9.906983012,0.425405703,-0.747353045,1.700081017,-0.695437638,-3.434842796,0
114,2.213192487,-1.095881897,0.339112742,-3.531640341,0.82991285,-2.654348923,0
115,5.819609183,-1.539755803,1.425578529,-1.19283937,1.182258453,-4.158309856,0
116,9.42602588,5.552898966,-1.230243326,5.219626444,-0.417370114,-8.984398535,0
117,2.078336445,8.647138707,-4.043161012,-0.022237465,0.422697026,-3.930974398,1
118,-2.210116742,-3.167505278,-5.174992452,0.195943041,-0.633468983,-1.485202996,1
119,-3.589543945,-2.125816133,-3.060941365,-1.268031786,0.993802526,-0.820401956,0
120,-4.968971148,-1.084126988,-0.946890277,-1.686216239,0.068479378,-2.054564192,0
121,-2.593433007,8.162118704,-0.80217565,-1.232801233,-0.109327617,-3.288726427,0
122,2.589625209,-0.668312077,-0.657461022,0.527882971,1.764015493,1.035642618,0
123,-7.695432935,6.810805005,1.656139356,2.288567175,-0.634352868,1.644541154,1
124,-9.862722859,6.584643549,3.969739734,0.451610844,-0.306050865,2.253439691,0
125,-7.601103569,6.358482094,2.93633266,3.806617701,-1.447139157,-0.93526616,0
126,-5.33948428,5.794930525,1.87207244,-0.376028168,1.398286342,-0.759912825,1
127,-5.957139754,5.231378955,0.80781222,0.271793629,0.884590309,2.219078149,0
128,9.012739458,-1.362248771,-0.256448,0.919615426,-1.797936804,-0.799136818,1
129,5.433765707,-2.005317037,-1.320708221,-0.915824329,-1.009336266,-2.946998816,0
130,1.854791957,5.299284414,-2.701417291,-1.756801395,-0.644966623,-0.200042356,0
131,-4.257840318,-2.820869138,-2.464384616,-0.510780201,-0.142351527,-4.531957247,0
132,12.60810694,-4.073461761,-2.22735194,-0.278002631,0.065673163,-2.776749708,0
133,11.76923401,-3.035877191,-1.990319265,0.301424388,-0.314098756,-2.632324473,0
134,4.621360418,12.36424195,-0.018415377,2.980377736,-0.050936737,-4.160550208,0
135,9.574766304,-9.337897668,0.094995074,-1.861698533,0.510071827,-1.883824463,0
136,-0.414360906,1.280182178,0.208405524,2.50885528,-0.320185219,-4.564976568,0
137,-5.663080946,8.297277335,0.269819978,5.423399235,0.983482494,1.368568855,0
138,-10.91180099,11.07178843,0.331234432,3.898121903,-0.053624688,3.758864762,0
139,3.775633301,-9.430398674,-1.470128118,-3.575239988,-0.595773168,0.260826728,0
140,-2.989964357,-0.828112694,-3.271490668,1.228088589,0.810857375,-1.451841907,0
141,-2.734746752,-0.92372131,2.588017965,5.045524822,-0.13723909,-3.164510542,0
142,-2.479529148,-1.019329926,1.331550271,-4.660325118,0.507619327,-2.994920241,0
143,2.911868341,-3.635904895,0.075082577,-3.272921385,1.06770637,4.843367107,1
144,7.467550328,-9.739578105,-1.181385117,-1.885517653,1.076472636,-2.612325481,0
145,-0.443933801,4.535761591,-0.657028442,0.830732384,-0.998070825,-1.976671656,0
146,3.345078799,3.857587408,-0.043385688,3.546982422,0.216551557,0.084816843,1
147,7.1340914,3.179413226,-0.36271849,1.533162501,-0.519428144,-1.343064063,0
148,0.144924714,2.501239043,-0.682051291,-0.48065742,-0.342708614,-2.770944969,0
149,2.892591123,1.82306486,4.826627706,1.195538631,-1.391102564,2.163760923,1
150,-7.46127546,1.479330472,2.366697051,-0.341840179,0.032800181,0.304052869,1
151,1.914293538,-9.263447665,0.83492679,-3.052898049,0.860937161,-2.865424339,0
152,5.05706647,13.1335695,-0.696843471,4.682698726,-0.150024279,-1.774015116,0
153,1.983301886,0.172041562,2.73233971,2.696145177,-1.16098572,-1.47313052,0
154,3.040734149,3.859290543,3.236811462,0.709591628,0.164100144,3.287061127,1
155,4.098166412,1.795405974,1.715969711,1.408087455,0.669555232,-0.953581353,0
156,-2.114338132,12.49662819,0.195127959,1.364668122,1.17501032,-2.946626072,0
157,9.340878772,10.84441892,3.276359343,-0.211866292,0.610375172,-4.939670791,0
158,7.564691889,9.192209645,2.39909025,1.083265761,-1.960537771,-6.93271551,0
159,4.805988486,-3.750281741,1.521821156,2.378397814,-0.613869158,3.684000354,1
160,-5.945808689,-15.08809646,-0.737319578,1.576200761,1.361087537,1.422544969,0
161,-6.01249952,-10.36218599,-2.996460313,-0.688992086,0.330831101,-0.838910415,0
162,-3.031416983,14.8169986,-2.519763335,3.004808918,0.892803503,5.209229945,0
163,0.093085021,7.006117847,-2.752953447,1.421950685,0.211552125,5.344487985,0
164,4.737577728,-0.804762901,-2.986143558,-2.891558832,-1.023846992,-2.855656897,0
165,-1.337044896,-5.804252856,-3.21933367,-3.165072633,2.129312865,-1.19679874,0
166,-7.411667519,-10.80374281,-3.452523781,0.672480189,0.449148614,4.723578939,1
167,-5.929206583,16.10918479,2.114444545,2.202306396,-1.316538475,-2.339030803,0
168,-4.385709297,13.05652973,3.777351218,3.832719287,-0.48652408,-1.009433787,0
169,-9.001308572,10.00387467,1.278389978,1.921976756,-0.70771672,-2.32656425,0
170,-6.206612688,-7.586451891,-1.220571262,-2.495905509,-0.085144706,-1.337611573,0
171,4.735969601,-3.800481606,-2.864544347,-2.990388258,1.17050013,-1.139036387,0
172,3.4301387,0.415739999,-1.750618023,2.021869709,0.62387057,-1.020462927,0
173,-4.907209876,7.562538819,-0.636691699,-3.925342972,1.551018005,-0.901889468,1
174,-3.419144583,1.669695991,-3.739953757,-4.336273782,-1.064106573,-2.133190708,0
175,-1.931079289,-4.488602492,-2.052806514,-3.258787579,2.119949634,-0.87855287,0
176,-7.381533864,-10.64690098,-0.365659271,-2.181301376,0.967268788,0.376084969,1
177,18.45163918,5.370421544,-2.246928382,-0.59533839,-1.528469237,-3.436780855,0
178,0.729595212,-1.782410569,-3.5858767,0.439974636,-0.014644795,-0.042184382,0
179,-9.245231393,8.290291241,-0.12795598,0.857750432,0.697191073,3.110907306,0
180,3.702357319,3.034206485,-2.045710045,1.095902467,1.882600919,0.782244818,0
181,13.97824604,4.24017546,2.021818078,3.452008755,-0.362845615,-0.06732518,0
182,1.038837366,-0.187506653,-0.618682398,3.083044818,0.638226876,-0.916895177,0
183,-5.396308806,8.701245665,-1.238897856,2.714080881,-0.25042422,-1.766465175,0
184,-5.24829474,-4.419237854,-1.859113314,2.2233871,-0.738450899,-2.710166324,0
185,-5.100280674,1.787074965,-0.310775734,1.73269332,0.372297008,-2.009563722,0
186,2.643369654,7.56756328,1.727973943,1.241999539,-1.956902086,5.026392372,1
187,9.567040526,3.999658118,-5.21261677,3.324665966,-0.984873279,-5.189061268,0
188,9.983641575,-1.883997698,-7.481546919,5.407332394,-0.012844472,-5.207928514,0
189,-10.84087449,-0.217511298,5.06913989,2.666346776,0.36199056,-0.565121665,0
190,-10.57846681,-4.418706309,-0.777199575,-0.074638842,-0.238353708,2.389810851,0
191,-3.782755922,-3.256578963,-1.113953458,-0.017585648,-0.838697977,3.353771282,0
192,-4.232845851,-2.094451616,-1.450707342,-0.869158092,0.236848112,0.964809434,0
193,-1.588986767,4.847746034,-1.787461225,-1.720730537,1.312394201,3.259002947,0
194,-0.026749652,11.78994368,2.358834046,0.603709128,0.061897236,3.457375972,1
195,-0.715458507,11.90599589,1.390740887,4.701465511,1.569890125,0.762893279,0
196,-1.404167361,-2.397277549,0.422647728,-1.349915777,0.635631565,-0.763725324,0
197,-2.147284258,16.71384869,1.279823058,3.648247105,-0.298626996,-4.872561397,0
198,-4.299029838,-3.29022898,-0.308819899,2.627847192,1.275155294,-2.775376263,0
199,-8.395465526,-1.725662241,0.023029645,-0.126821424,-0.193451549,-0.555747035,1
200,1.239162021,9.97559441,0.35487919,1.041190005,-1.662058391,0.961861737,0
201,1.0720034,-2.625053307,-0.877974367,-0.748736605,-0.601448089,-6.209977827,1
202,4.529071746,-7.146124265,-2.110827924,-3.497797156,-1.324707627,-1.931338458,0
203,-8.401874041,-4.200639116,0.94110695,-1.726492418,-1.28252592,-1.035346043,1
204,4.378150308,-3.788275178,0.559527441,0.174197736,-1.172479221,-1.940386831,1
205,-0.979188697,11.176849,0.177947932,0.578657946,0.217456568,1.43046636,0
206,4.73677124,4.255569688,-0.361816674,-0.323625264,1.074961407,-3.473460945,1
207,-0.269739595,4.059039994,-1.082909311,-0.765510481,0.688686545,-1.51176475,0
208,5.366404023,6.648643923,-0.578315185,-1.207395697,0.847879306,-2.560809402,0
209,11.00254764,-12.26409565,-0.307416491,0.976467008,-0.356243359,0.496166043,1
210,2.561119677,-3.912704299,-0.036517796,-0.144442784,0.176852522,-4.477954316,0
211,-2.380711991,-3.679077148,-0.522747719,-1.790621472,-0.361700968,-1.37034962,0
212,-4.610184281,-3.445449997,-1.008977641,-1.548774505,-2.292851327,0.072202679,0
213,-6.83965657,-3.211822846,-1.69925816,-1.306927538,0.848080625,-2.321380433,0
214,-10.80133996,0.747480443,-2.389538678,1.288472256,-0.857076846,-3.986623473,1
215,-7.294581169,4.706783731,-3.079819196,1.139177509,-1.114901146,-5.651866512,0
216,-3.787822382,11.15245075,-1.535268527,-6.053704978,-0.462479453,0.705330701,0
217,2.038622066,-6.464926096,0.009282142,-3.886511468,-0.179196322,2.076812508,0
218,-5.042639496,0.228328245,-1.624129425,-3.781888245,-1.784597819,3.448294316,1
219,-12.12390106,-3.108895147,-3.257540993,-3.677265022,0.19919649,0.648382567,0
220,-8.526702636,-6.446118539,0.363182597,-1.703002488,-1.359867364,-2.151529183,0
221,-4.929504213,-9.783341932,0.323347793,0.271260047,1.335760543,-4.951440932,0
222,-1.33230579,-4.721478117,0.283512989,2.245522581,-0.267672802,-7.751352682,0
223,2.264892633,0.340385698,-0.361661327,0.160762741,-0.178046555,0.937164203,0
224,-5.143439934,-3.918576401,-1.006835643,-4.544930547,-0.699595079,2.232847382,1
225,-2.375752937,0.103598795,-1.652009958,-2.658385566,0.634181277,-2.334622177,0
226,0.576592394,-0.797494279,-2.297184274,-0.771840586,-0.92469669,-3.123709754,0
227,-3.263074804,-1.698587354,-2.070527189,-1.466452051,-0.891257634,3.080281115,0
228,-3.093979247,-2.599680428,-1.843870104,-1.386450788,-0.857818579,-2.067263339,1
229,0.849829213,10.48306,-1.617213019,-1.306449524,0.837993719,0.462471686,0
230,-4.144026459,-4.947312186,-2.0909359,0.598895933,-1.68282976,0.83432242,0
231,-1.776398905,5.061000555,-1.890806743,2.504241391,-0.458449178,-1.924423364,0
232,-4.572409716,4.357663448,-1.690677587,1.720184535,0.822047056,2.275937551,0
233,-7.368420528,1.490505602,-1.49054843,1.690315985,-0.348604312,0.806584859,0
234,7.725433872,-2.908214464,-1.290419273,1.660447435,2.096852215,2.451069588,0
235,-5.45650424,-3.969978599,-1.090290116,-0.662966568,0.837532548,1.695721768,0
236,-3.936550929,-10.93331465,0.557760007,3.73953686,1.26540221,4.360022605,0
237,9.355203146,-6.21430411,0.258852619,-0.934243149,0.670413063,3.029209925,0
238,2.565041528,6.63919544,-0.04005477,2.774154195,0.075423915,1.698397245,0
239,3.705864614,-6.129161014,-0.338962158,1.249513583,-0.524130324,-2.871253413,0
240,-10.34148545,1.309428144,-0.564450158,-2.354580464,-0.938012167,0.429672606,0
241,0.551483482,8.748017302,-0.789938158,-2.159377457,0.976280002,-2.133337966,0
242,-4.915816581,5.238617187,-0.265259867,-1.631825455,-0.683625927,-6.964866643,0
243,-10.38311664,-3.543831798,-1.088638996,-0.55135948,1.061773005,0.394544361,0
244,-3.755760637,-2.164037028,-1.912018125,0.529106495,1.06824572,-0.426409419,0
245,5.527638189,-0.784242259,-1.074095053,1.60957247,0.900813385,0.461254108,1
246,-3.408284677,3.636662689,-0.236171982,-1.255849205,0.733381051,1.348917636,1
247,-2.852740805,8.057567637,0.60175109,2.509897564,-0.492543567,-4.429407698,0
248,1.669895906,-2.967032644,0.5513607,1.622462326,1.214273906,-5.245091941,1
249,2.348751908,-3.645525765,0.500970311,-2.609757636,-0.143035668,-1.693478617,0
250,3.027607911,-1.705140254,0.450579922,-0.72246851,-1.500345242,-4.778864533,0
251,-0.373569377,-4.541570014,3.236771294,-1.193670319,-1.450339958,-2.657407363,0
252,-3.774746665,-2.322402279,-2.369331119,-3.236693591,1.903157475,-2.027766897,0
253,0.106547829,5.071986785,-2.28579234,1.348038902,-0.317300155,-2.446640025,0
254,5.209858192,4.470863554,-2.283128907,0.988993806,-1.261593163,-2.865513153,0
255,5.160767404,-12.27189981,-2.280465473,0.62994871,-0.236798481,-4.185482341,0
256,-3.433336135,5.710180613,-2.277802039,-1.994399838,1.973673467,2.238029239,1
257,-7.339782271,-6.371782194,-2.275138606,-1.403749038,0.851455697,-0.204063928,0
258,-1.533213482,1.929258735,-2.272475172,4.207136944,-0.270762073,2.738754462,0
259,-12.28472695,-18.92752528,-2.269811739,-2.69471788,0.909148034,-0.656165477,0
260,-12.76391269,-7.516320542,-2.267148305,-4.425387178,-0.360436931,-4.051085417,0
261,20.86865886,1.661466321,-0.492996289,-3.047291935,0.744210261,-3.835456999,0
262,-9.216121318,9.953993758,-0.808328987,-1.669196692,-0.16870348,-6.789210366,0
263,-0.400110305,3.040987651,0.144072584,-0.291101449,-3.668130295,-1.899621655,1
264,-7.821837899,-3.872018457,0.25368712,-1.744270274,-0.794024148,-3.66515183,1
265,-0.457917426,3.231704699,0.334730917,-3.197439099,0.312382734,-5.430682006,0
266,6.427956494,4.064669001,-0.759445193,-1.985568186,0.215737265,-0.954442491,0
267,-4.38837943,4.897633303,-1.372865504,-3.52647097,0.477344844,-2.368107263,0
268,-3.305122009,7.059876437,-1.986285815,2.389215176,-0.160470029,-5.79565802,1
269,-2.221864588,-7.586749863,-1.545752783,1.022584242,1.153659219,-4.138296835,1
270,6.028365756,-7.948392154,-1.138442041,-0.344046692,-0.267663079,-1.275097438,0
271,-5.787288885,-9.219526806,-0.7311313,2.309039597,0.525638331,5.225243255,0
272,8.734507008,8.201457402,-2.890967131,0.020898108,0.484778384,3.73030523,1
273,9.996988963,-6.560751094,-0.416596789,-0.732633851,0.169590408,2.235367206,0
274,11.25947092,-1.607162983,2.057773552,-0.251521364,1.436259891,0.740429181,0
275,12.52195287,6.992317177,-0.057692158,0.64916246,-0.159957455,-1.590130467,0
276,6.313002857,4.174392724,-2.173157868,0.560135887,0.078268192,-3.740515157,0
277,-7.933995392,1.356468271,-0.583860131,0.665690621,-0.013773937,3.589671769,1
278,1.752197158,-11.38272255,1.005437607,2.857155591,-2.161023581,0.53290296,0
279,-1.745073699,-0.518240124,1.423578437,2.065173069,1.501791043,-2.523865848,0
280,0.034588516,15.5457333,2.030779217,1.273190547,0.175839128,2.336097732,0
281,-2.07744364,-2.576179507,-0.484979989,0.481208025,2.96887749,0.914720863,0
282,3.422729448,3.821570655,-0.988958097,0.008267704,-0.264947334,-2.715156379,0
283,2.24451987,0.345397114,-0.554028853,-2.590849928,0.155485142,0.67761387,0
284,3.200080147,1.742827644,3.458814414,1.538075662,0.341842388,-3.28317469,0
285,-3.228872687,3.140258173,2.776946215,-0.320308838,-1.335928363,-3.07537345,0
286,8.367386075,-1.88480212,-1.39917551,1.622553014,-0.512196362,-2.86757221,0
287,3.794427518,-6.909862412,-3.208490377,3.003954655,-0.224975483,-2.65977097,0
288,0.773913345,-7.582530171,-0.934362308,-3.413526656,0.035601558,-2.45196973,0
289,1.573765199,-1.099787003,2.465045817,-4.128353531,0.296178599,-5.811792114,0
290,-9.243164502,5.382956165,-0.466371971,-2.359857381,0.343155709,9.45193834,1
291,-2.699459994,4.334395517,-3.397789759,-0.591361232,-0.3404984,-2.500297375,0
292,3.844244514,-9.090612525,-3.830457146,-1.887630628,-0.125301494,1.80972873,1
293,9.542064708,-10.10863508,-4.263124533,-3.183900023,1.512304439,0.046895474,0
294,-0.089501911,-3.844099296,-4.69579192,-1.883120802,0.816974019,-0.167543453,0
295,-0.843327595,2.420436489,-4.302534612,-0.58234158,0.976543757,0.06034967,0
296,7.474681119,-10.79522067,-3.909277305,2.197373051,1.162283859,-4.280780404,1
297,8.8720102,-3.90824674,-4.685419894,-2.528667205,-0.772961924,-3.138125602,1
298,10.26933928,-2.445737793,-5.461562484,2.596554824,0.326570159,-1.995470799,0
299,5.067988041,-0.983228846,-4.557866198,-0.586923417,1.381340086,-3.70927006,1
300,1.055530158,-2.451245894,-3.654169912,-2.584948256,-1.507939103,-3.041576703,0
301,-7.1246083,6.031328781,-2.750473626,-0.812085219,-0.556296912,0.065916214,0
302,-15.30474676,-4.860530252,-4.867475121,-1.934850707,-0.100077479,2.85731656,0
303,-7.991513673,-4.40530624,4.779159578,-0.611682272,-0.599587153,0.427564904,1
304,-0.678280588,-11.94411153,-1.966732219,-0.818391026,-0.959725503,-2.002186751,1
305,-4.003069246,9.912655859,-2.372281174,-4.249849892,0.245755728,-0.025689702,0
306,-7.327857904,0.395476593,3.35344178,3.263733261,1.451236959,-4.263693827,0
307,8.011353867,5.182315334,-2.311869404,4.071418579,0.484929345,-0.302637663,0
308,2.08223964,2.874640013,2.351608656,3.38211394,-0.09195317,1.9563195,0
309,-13.60802336,4.591698834,3.796781177,2.6928093,-0.546790236,4.215276663,0
310,8.4307976,-3.254705947,1.883721914,2.587591422,1.865242751,1.455807628,1
311,0.361023402,4.411222383,-0.02933735,2.482373545,-0.898235743,-1.375757928,0
312,-0.04554928,5.59900415,-1.942396613,-4.015664602,1.052847194,0.081024305,0
313,6.697454211,6.786785917,-3.855455877,0.221248422,-0.484168924,1.537806538,0
314,0.343451271,0.659215332,-1.658932245,2.594494,-1.327417193,-4.967059785,0
315,-1.811555093,-2.972769738,1.108904886,-1.372740834,-0.723251163,-1.283232338,1
316,-5.352133635,8.569380742,-0.865755251,-2.443732713,-0.768174634,-0.517497896,0
317,4.174295521,-4.904924227,-2.840415387,1.071679405,0.919813337,0.248236547,0
318,4.89465157,6.62190283,0.545894573,2.203517273,1.994581144,-0.977776518,0
319,5.615007618,11.1853067,-1.732316572,3.33535514,0.744351998,1.964548854,0
