ID,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,target
74,-0.557732602,-0.906558336,1.167550849,1.467033464,-2.523472997,1.848718998,0
75,-6.100027202,-0.960358793,5.262183701,0.020282912,1.409127482,2.491538057,0
76,-0.926295402,2.812612717,3.581628642,-1.42646764,-2.141659605,-0.6166407,1
77,-1.424452979,0.326009119,1.901073582,-2.873218192,-0.524624782,2.271597661,0
78,-1.922610556,1.259433781,-2.014938898,-2.220525478,0.021347233,-3.500706879,0
79,12.28224569,4.333563461,2.087337612,1.991735197,0.567319247,-1.45408802,0
80,4.32213685,0.950500461,2.539163463,0.954176732,-1.469213226,-0.689375592,1
81,-3.637971989,0.353779466,-1.9383369,-0.083381733,-2.91211985,-2.68446409,0
82,-5.214511215,-0.423639143,0.87614757,-3.672539339,-0.210819342,1.222206637,0
83,-6.327050974,2.134644839,0.009444369,-2.417310416,0.533423211,-1.916113305,0
84,-5.390467265,1.439574117,-0.967068694,-1.873148024,-0.286450269,0.808848697,1
85,10.54045992,0.744503395,-1.943581757,-0.522505404,2.298787014,3.533810699,0
86,4.333654495,0.242207152,2.326125404,5.344051307,-0.741731799,0.594419086,0
87,-1.873150931,-0.260089092,5.251262428,-1.057239227,-3.783563499,-2.344972526,0
88,-4.880050161,-0.762385335,3.287615609,2.295806527,2.437035386,-3.453860269,1
89,6.579327705,4.837493441,3.347949963,-4.013984011,-2.597985313,1.96227475,0
90,3.086211714,7.229679724,1.660826906,-0.764562781,-0.361099815,-2.19106501,1
91,5.278934845,0.750408497,3.43615416,2.570701477,-0.090791292,2.283564354,0
92,-11.78875223,-4.798229175,2.799577954,2.968199996,-3.378116578,2.415924829,1
93,13.49696986,2.301656519,2.163001747,-0.21084849,-1.49219198,-1.170594796,0
94,0.422466012,-0.266002616,1.526425541,0.098439911,-2.186152127,-0.453861112,1
95,4.353201786,0.798286512,1.934355941,3.582004716,0.093830298,-4.122165466,0
96,-0.270753256,0.874280068,2.342286341,3.690142964,-1.807486628,-3.609447952,0
97,-4.894708298,-0.019958148,4.225576861,0.074951166,4.099468303,-3.171598085,1
98,4.694740153,2.532799191,5.449189115,2.901305887,-2.876695756,-2.733748217,0
99,8.643066444,1.438117781,-3.982283206,5.727660608,1.582022966,-2.29589835,0
100,5.413016625,0.908639197,-1.96435074,-1.733316155,-0.143134163,-0.108765154,1
101,-2.218555315,-1.501065152,-2.362975996,-0.216069162,1.092017258,-0.442555455,1
102,0.580501985,2.431492424,-2.761601253,3.712816024,1.473062146,-0.776345756,0
103,-2.051432608,2.176441936,3.761699403,4.264567229,1.489404996,-6.962579825,0
104,-4.683367202,-0.42471343,4.221488185,-4.396697767,1.505747846,-4.726332415,0
105,0.320227114,3.151154835,-3.501006665,-1.923229048,8.060673806,3.25357865,0
106,-0.714958027,-1.452368935,1.261848796,-0.146144737,-0.939799366,0.182447874,0
107,-1.837391482,-2.511859843,-3.294501282,-0.417944431,-6.5093625,0.058817229,1
108,-2.718497618,-3.64211078,-3.411218717,-0.689744124,6.910559391,3.549360295,0
109,-0.103890313,0.694632941,0.043666978,0.502083963,2.103114099,-1.324305708,0
110,2.510716992,4.219777828,0.279495638,1.066616014,-5.163772367,-4.551236996,0
111,5.125324297,1.77556402,0.544958506,2.105711164,-0.37433307,1.926646471,1
112,-2.378521391,-2.301846787,-0.101335912,-0.625174311,-2.092148592,-3.469574565,1
113,0.324269122,-2.160223563,-3.773905194,0.138230465,4.766999812,-3.434842796,0
114,3.027059634,1.484645551,-1.660373316,-0.305175021,3.171383903,-2.654348923,0
115,5.729850146,1.955059947,-0.59964457,1.189905069,1.575767994,-4.158309856,0
116,3.600867381,1.642371045,2.184851081,1.160737686,-1.832456633,-4.044642127,0
117,1.471884617,1.988080077,2.507683715,1.131570304,5.132516837,-3.930974398,1
118,0.869989129,2.5862869,2.005872489,-1.964889547,-2.586632142,-1.485202996,1
119,-4.156107813,3.184493724,1.504061263,-1.458144934,-0.027825865,-0.633685191,0
120,-9.182204754,-2.840673778,-2.772677229,-1.006598258,1.714576575,0.217832614,0
121,-8.864244381,-0.531466292,0.413455039,5.589377216,-2.267476191,-3.288726427,0
122,-8.546284008,1.777741194,2.628502462,-2.253355198,3.030089238,1.035642618,0
123,-2.222139921,-3.350039021,2.777380409,1.200313198,-0.262067445,2.912959467,1
124,4.102004165,0.816972844,0.315946344,-0.15216778,4.722038354,2.253439691,0
125,1.615887722,-0.355935393,-2.145487722,2.835509261,4.707895935,-0.93526616,0
126,1.143138646,2.281013769,-1.605359723,7.907094356,4.693753515,0.641905995,1
127,2.542441211,-0.564168196,-0.412627582,5.691299057,4.679611096,2.219078149,0
128,0.781837728,1.21797548,0.78010456,3.475503758,-5.134670586,-0.799136818,1
129,3.469632944,3.548046706,-0.256624911,-1.393845873,-4.621754771,-2.946998816,0
130,2.525440835,3.253965376,4.08425662,3.2316153,-0.96439835,-0.200042356,0
131,3.94143469,-0.583008663,-3.172105005,1.603711559,-2.851667263,-4.531957247,0
132,5.357428545,5.449151956,4.230992629,-0.024192182,-3.020969559,-2.776749708,0
133,6.713918928,3.01270053,3.130531664,-2.869934231,-3.190271854,-2.632324473,0
134,10.996924,1.772156366,1.858049731,3.241271099,-2.426882588,-4.160550208,0
135,-7.93020311,0.125953674,1.108567521,-5.263768601,-0.045969808,-1.883824463,0
136,4.630366276,1.421572963,-2.4904688,2.564586961,1.974363324,-0.257627804,0
137,-1.786815252,-2.729412323,1.276443148,-1.286608419,2.009579035,1.368568855,0
138,5.964752616,-2.77947958,-3.304590388,2.807565286,4.663676869,3.758864762,0
139,-11.08310537,0.85480078,0.240294642,-7.322878059,1.916346339,0.260826728,0
140,-8.477460435,-3.301808366,0.03168734,-2.369945961,-0.83098419,-5.048570151,0
141,8.015395884,-0.061280516,-3.347183561,0.895948381,0.401963858,-3.164510542,0
142,-2.515836789,1.695978644,1.766389227,0.895531772,-2.730104102,-2.994920241,0
143,0.757247161,2.265708981,0.342863015,0.895115163,1.616188723,-2.803622861,1
144,0.600097831,4.86548589,2.818383726,-6.316372952,-0.714550779,-2.612325481,0
145,0.442948502,-0.470567063,-0.895619326,-0.915561846,-1.737036,-1.976671656,0
146,5.097662627,0.25815269,-1.722612268,1.038972367,-3.506326772,0.084816843,1
147,9.752376753,4.174956509,-2.058773714,2.99350658,-1.62680324,-3.722085702,0
148,-0.33747079,4.045685709,-2.394935161,-2.184197456,-3.747355809,-2.770944969,0
149,0.234315001,1.123973268,4.635018143,1.506818641,-1.084723243,-1.23344605,1
150,0.548629907,-0.352278995,3.797094633,3.111586208,-1.805643022,0.304052869,1
151,7.942153358,3.369073017,2.959171122,-2.863813771,-2.440738745,-2.865424339,0
152,15.33567681,2.956566634,-1.804093444,1.841757312,-2.089138303,-1.774015116,0
153,6.235077392,3.218150697,-2.132471369,3.139336296,-2.43223891,-1.47313052,0
154,-0.361954589,-2.543380696,-0.887897046,4.43691528,0.9274857,-1.213355937,1
155,-1.606402754,2.164788695,0.356677277,-2.962648764,-0.043640258,-0.953581353,0
156,-2.850850918,-1.597546575,-2.7367641,1.508565578,-0.020326225,0.260049955,0
157,14.87117956,6.323915346,-1.889073503,-0.211614319,0.002987808,-1.223443206,0
158,8.019327386,6.320680225,2.745278822,4.402964413,0.096971054,-6.93271551,0
159,1.167475213,-0.86569288,-2.005841987,-1.159159017,0.640917668,3.684000354,1
160,0.044798554,1.623120726,-3.735618269,2.506562336,1.184864281,2.67660904,0
161,8.899231004,-1.678458301,-1.707234125,-0.2022133,-0.610451209,3.942919493,0
162,17.75366345,1.960111291,2.644783167,-1.121712087,-1.419538423,5.209229945,0
163,0.57595228,2.263427908,0.608213926,-2.041210873,-2.228625637,5.344487985,0
164,0.61495191,2.934008183,4.867595005,-3.079116625,0.970446339,2.073844622,0
165,-3.140005185,1.014547908,3.308560783,0.336352954,-0.85592203,-1.19679874,0
166,-19.70716897,-4.902945378,-4.107082005,-0.231539891,1.594285317,-1.767914772,1
167,13.02570688,3.147430882,0.802721311,2.01722231,1.826861496,-2.339030803,0
168,6.854638218,1.635864208,2.099261539,4.26598451,-2.28698795,-1.009433787,0
169,0.683569557,-0.165369938,-2.804703536,3.239205174,4.364484305,-2.32656425,0
170,-7.279218855,0.552300191,-1.937854354,-0.115899258,-2.049514414,-1.337611573,0
171,-0.659999368,1.26997032,0.349053092,0.643084481,1.118973041,-1.139036387,0
172,1.733967025,0.823734339,-1.791517676,-3.064264299,0.632569271,0.615454893,0
173,2.945001357,0.938245496,-0.700575819,4.179221275,0.621874427,-0.901889468,1
174,1.827814799,1.495494165,0.426417992,-1.839389931,-4.191012312,-2.133190708,0
175,0.71062824,-2.259157569,-2.308785213,-2.241128568,-2.072263597,0.551811548,0
176,5.100322759,-3.956312626,-4.376649262,-1.239466706,0.046485117,0.376084969,1
177,9.490017278,9.314745856,2.900150294,-0.65616378,-4.440285416,-3.436780855,0
178,-4.128269724,-0.240226665,-1.204370225,0.789273646,3.488259299,-0.042184382,0
179,0.389008726,-1.415488411,-2.125273713,1.27324936,0.086432647,3.110907306,0
180,4.306301999,3.761321869,-1.399262657,1.757225074,0.580836128,0.782244818,0
181,19.44475344,6.133064149,-0.673251601,0.767228892,-2.489724474,-8.758573736,0
182,-6.5306141,0.466559132,0.052759455,-2.239416365,0.954743108,-3.017635226,0
183,3.154634193,-0.909537403,0.70104729,3.564389723,1.449349287,-1.766465175,0
184,5.61474551,-0.559201118,1.349335126,4.48163352,-2.206473347,-2.710166324,0
185,0.680244699,-0.208864832,-1.192721183,1.648241737,-0.879169176,-2.009563722,0
186,1.536693494,-0.267802063,3.22329696,2.982121822,1.190915055,5.026392372,1
187,6.503690987,5.457841629,1.225588313,3.809106305,-2.157581746,-5.189061268,0
188,9.491765826,3.680264297,-1.670814052,5.250258934,0.640858153,-5.207928514,0
189,11.22266673,2.376019817,-3.238751964,4.9824569,3.439298052,-0.565121665,0
190,-8.822459249,1.505974995,1.396212171,2.489894378,4.28352272,2.389810851,0
191,2.924788561,0.866465801,-2.499125824,-1.082520809,3.955632577,3.353771282,0
192,0.400850469,0.690665193,-2.832899526,-1.16916704,6.535800033,0.964809434,0
193,-3.894480667,0.514864585,-0.95902851,2.166881544,1.658824888,3.259002947,0
194,5.308403098,0.339063978,0.658550328,5.502930128,0.301679395,3.457375972,1
195,10.00065184,-0.197941955,2.276129167,1.644380491,1.227776267,0.762893279,0
196,-2.149604234,2.526282793,1.124931311,-2.214169146,0.70850329,-0.763725324,0
197,9.627323583,-0.024325994,1.7879675,4.802660127,0.404357555,-4.872561397,0
198,-5.418045327,-2.45786629,2.451003689,-3.524702083,0.10021182,-2.775376263,0
199,-3.590275837,-2.236606943,3.114039879,6.402779326,-7.840855845,-0.555747035,1
200,9.817274824,3.237486398,3.777076068,4.152038542,-0.203298105,0.961861737,0
201,-3.43795624,0.228020525,-2.222593806,-0.962843003,-3.76121604,-6.209977827,1
202,-4.306846132,5.373727012,0.696159681,-2.338475938,-4.097595167,-1.931338458,0
203,-5.175736025,-2.56054646,-6.057572869,3.350363762,-1.836984778,-1.035346043,1
204,7.488837754,1.976604736,1.46340694,-0.174443553,0.050361709,-1.940386831,1
205,-1.925586171,-2.709231375,-0.072178466,-0.234844197,-0.109158681,1.43046636,0
206,1.528788404,1.275318189,0.41522548,-0.295244841,-1.065876225,-3.473460945,1
207,8.783328151,2.99649802,-1.075107856,1.430864532,4.594617926,-1.51176475,0
208,-0.115004571,-0.315627709,-2.565441192,-1.09016393,-1.949885942,-2.560809402,0
209,-8.46966469,-3.819073099,5.009941003,-3.611192391,-1.979978661,0.496166043,1
210,-7.858092919,3.725819907,3.107274545,-1.215657962,-4.244530418,-4.477954316,0
211,-7.246521147,0.510938314,-0.301600032,-3.265317717,-1.758348185,-1.37034962,0
212,10.81230816,1.556646716,1.568644113,1.453631323,0.677039312,-1.845865026,0
213,10.31149135,-0.837039162,1.536629277,2.323721198,2.003230773,-2.321380433,0
214,9.810674537,1.516561211,1.504614442,6.942631595,-2.358366994,0.208820615,1
215,4.879231177,2.014593707,-0.056391877,3.767185723,-1.496551215,-5.651866512,0
216,1.331033939,-0.572957432,4.018251435,0.591739852,-0.634735435,0.705330701,0
217,-1.487896452,5.917433016,0.804134831,-1.257310222,-3.516837869,2.076812508,0
218,-4.036123051,-1.136799893,4.255865097,0.700008656,-0.109351969,3.448294316,1
219,0.486548742,3.033729347,1.932623146,4.50961201,0.028880874,1.203003355,0
220,5.009220534,1.480496801,-0.390618804,-0.197049545,3.25208651,3.317831926,0
221,1.771758431,3.179939717,0.095481238,-0.419346041,-2.108558089,-2.216760378,0
222,7.247311389,1.2032578,0.58158128,3.837911744,0.981743642,-7.751352682,0
223,2.007471911,0.554406422,-0.002605126,1.412792217,1.658796128,0.937164203,0
224,-2.833616104,-2.194426101,-0.558139313,-4.059172476,-6.077700754,2.232847382,1
225,3.685298185,-0.070316944,-1.113673501,2.347926779,-5.835387525,-2.334622177,0
226,1.909567991,0.311696926,-1.391839626,0.397360569,-5.593074296,-3.123709754,0
227,-5.82357184,0.693710797,-0.552850629,0.232594954,1.178542496,-2.595486547,0
228,3.364204428,-1.897800997,0.973571894,0.067829338,0.210430562,-2.067263339,1
229,-2.211764346,-4.48931279,-0.598385617,-0.096936277,1.71522602,0.462471686,0
230,-2.98218452,1.358520783,-2.170343129,-1.149012373,-2.268278286,0.83432242,0
231,-0.377582247,0.643725969,-0.523971827,-0.73367894,-3.805116323,-1.924423364,0
232,2.227020026,1.937721077,3.733272122,-0.318345507,-3.95523602,2.275937551,0
233,-6.184822531,-2.129188869,-0.879000175,0.096987926,0.839769872,0.806584859,0
234,-5.48796068,-3.10664492,1.354008293,0.512321359,3.271676836,2.451069588,0
235,0.950854006,1.980390869,-1.630112867,0.927654793,0.014593465,1.695721768,0
236,7.389668692,0.438555953,-2.869497709,-6.050929393,5.194709888,4.360022605,0
237,-4.915789053,2.337696363,-0.141610964,-5.572982822,-2.159522387,-2.481111208,0
238,-3.747143668,-4.021068172,1.88028634,-4.007553317,3.035430048,1.698397245,0
239,-2.674436785,1.044422418,-0.374146112,-2.442123811,-0.601995072,-2.871253413,0
240,-1.601729901,0.5153758,3.791373417,-1.94317942,-0.84479138,0.429672606,0
241,-0.529023018,-0.013670817,4.794625664,-1.444235028,1.814254557,-2.133337966,0
242,6.74243796,-0.149150313,6.387474215,1.842725023,-4.035422312,-6.964866643,0
243,-3.399731422,-0.284629809,-1.844759967,0.008419328,3.633090039,0.394544361,0
244,-3.997896113,-3.486439385,2.741828861,-0.3839973,1.862335686,-0.426409419,0
245,-3.240265559,-0.070202767,7.328417689,2.619841529,4.843616706,4.318189903,1
246,-8.039350501,-2.575357502,1.264997273,0.606241432,-0.856064538,1.348917636,1
247,4.193169365,4.105149847,-4.798423142,4.129966801,3.221205139,-4.429407698,0
248,16.42568923,4.747948874,-2.30957772,0.433895171,2.703195121,-5.245091941,1
249,-0.225092006,3.107762414,0.179267702,-3.262176459,-3.965928734,-1.693478617,0
250,-2.376322936,1.40976263,2.413549368,-3.143180065,-3.06066514,-4.778864533,0
251,10.77099323,3.428562156,0.615619844,-1.302115111,-2.932716431,-2.657407363,0
252,-5.368276384,2.504008325,0.560199742,0.538949844,-2.618864051,-2.027766897,0
253,3.761523959,2.175121655,0.91364593,3.911947468,-3.089818064,0.765175192,0
254,4.798073969,1.539065929,3.106713732,1.077076529,-2.865030084,-2.865513153,0
255,-4.095017485,2.079009502,0.680812737,-3.395820985,-0.40632381,-4.185482341,0
256,-1.754392955,-1.4582346,1.41787552,2.696733676,2.052382464,2.238029239,1
257,-8.922489083,-6.037087147,-1.345268238,-1.320412077,-2.097760851,-0.204063928,0
258,3.994647784,-1.363083464,-2.253476917,0.148093507,1.907696853,2.738754462,0
259,-0.802792781,-3.563160695,-3.161685595,-3.059001833,-3.814478143,-1.891800106,0
260,-5.600233347,3.637180635,-2.174384633,0.81326305,-5.047169597,-4.051085417,0
261,2.466795706,5.679127463,1.440671264,-5.056769237,-1.889325839,-3.835456999,0
262,6.972901068,1.151138296,-0.368686266,6.815359007,-0.111045751,-6.789210366,0
263,1.127448841,1.772484816,-2.178043795,0.309846462,2.208731619,-1.899621655,1
264,-2.725436234,-0.650350163,-3.987401325,-0.013488131,3.141447243,-3.66515183,1
265,-6.578321309,-2.3766855,4.037606004,-3.267942158,-0.146425484,-5.430682006,0
266,2.643331907,1.65047078,1.727737081,-0.180779608,-1.319624987,-0.954442491,0
267,-4.247573021,0.080973713,-1.711487248,-0.855976419,0.854829667,-2.368107263,0
268,-2.346165709,2.566951115,1.805512703,-1.53117323,-4.512133502,-5.79565802,1
269,-0.444758397,-1.785024218,-0.383171584,-2.206370041,-1.752888322,-4.138296835,1
270,-1.53979125,-0.447160281,-0.552530042,-2.881566852,1.006356858,-1.275097438,0
271,-2.634824102,1.020611108,-0.7218885,-3.731366316,6.368804984,5.225243255,0
272,6.73037138,4.666175289,-1.303875981,-4.581165781,-2.685711705,1.972720348,1
273,-5.580556425,-2.834592784,-1.885863462,-5.430965245,-2.907356664,-1.279802559,0
274,-2.388339132,-2.984163032,0.342720613,-0.764545985,0.596588234,-1.434966513,0
275,8.344295869,4.594798126,2.571304687,2.177773949,-1.047879373,-1.590130467,0
276,3.764933822,3.252105895,0.210685592,0.059712052,-2.69234698,-3.740515157,0
277,-10.56680838,-4.472792383,-2.149933503,-1.033299189,1.478722836,3.589671769,1
278,2.222343512,2.40874036,-1.771135609,-1.297346934,-3.387902058,-0.543821461,0
279,2.275271417,2.762513974,4.391324353,2.100099503,-0.632167655,-2.523865848,0
280,14.04550092,1.363705551,6.247241986,7.181543255,-2.175832861,2.336097732,0
281,10.55255653,2.138616703,-2.680970147,5.002264073,-3.719498066,0.914720863,0
282,7.059612141,1.064393771,-1.360626202,2.822984892,-3.502916564,-2.715156379,0
283,0.058844831,0.929620544,-0.040282257,0.64370571,1.420448995,0.67761387,0
284,13.57756747,4.090835451,3.784679059,0.576828288,-5.237324853,-3.28317469,0
285,7.168661847,-0.637619243,-0.880745235,0.509950865,1.452185042,-0.207918917,0
286,0.759756223,-0.645725085,1.323238651,-0.816624841,1.108644708,0.707624404,0
287,-4.711482778,-1.770394508,1.019095408,-0.915958067,-0.541554429,-0.841568912,0
288,-2.809390259,-0.460384244,0.696352968,-0.425540048,-2.191753566,-2.45196973,0
289,0.793134816,1.956003693,0.373610528,0.469830423,-3.841952704,-5.811792114,0
290,-2.481867593,-4.504870925,-1.22612313,1.866535017,1.602765268,9.45193834,1
291,2.565608299,2.463928084,-0.091813305,-0.040335319,0.927729107,-2.500297375,0
292,-2.140940714,0.408298587,1.04249652,-1.075166532,-3.93269694,1.80972873,1
293,-2.347054578,3.742247102,2.891207881,-3.984137331,1.216800835,0.046895474,0
294,-4.835911683,2.645917102,-2.942439548,-0.127439604,0.338691438,-0.167543453,0
295,3.210948699,-2.768254188,-2.9436115,2.803768423,-0.539417959,0.06034967,0
296,1.601934004,2.270116723,-2.944783452,1.67609652,-0.836689981,-4.280780404,1
297,-0.007080692,-0.405571105,-2.945955404,0.548424616,-1.133962003,0.666567948,1
298,-0.943942736,-0.251047031,-0.66250429,-0.579247287,-1.245227721,-1.995470799,0
299,-2.619539391,5.781599717,1.565257033,-1.70691919,-1.987228262,-3.70927006,1
300,-4.295136045,-0.20406332,0.602171009,-2.834591094,-0.506319301,-3.041576703,0
301,-0.500424068,-3.718438554,-0.360915014,3.366193309,1.08643369,0.065916214,0
302,-16.95724414,-8.395130024,-1.80382954,0.007199582,2.679186681,2.85731656,0
303,-4.861487706,-1.03784606,5.196359591,4.435606649,0.572136834,-4.132675724,1
304,-0.870556755,-2.156928332,-0.147573154,4.48511007,-3.095715466,-2.002186751,1
305,6.29752852,5.998292294,5.156766588,4.534613492,-0.298221519,-0.025689702,0
306,6.104907134,1.047558229,-4.939050263,3.168407337,6.248797183,-4.263693827,0
307,14.08860934,1.741849284,0.241047855,1.802201182,0.199923096,-0.302637663,0
308,2.192650395,1.964526265,0.678224191,2.249415011,-2.204422644,-0.704672293,0
309,-3.061034822,-3.933975456,1.484893686,4.184515173,-2.265855388,4.215276663,0
310,-5.617950887,-2.790768154,2.291563182,-0.905587616,0.991534974,1.455807628,1
311,-7.075908178,1.386489871,0.727992317,0.376342732,4.203081362,-1.375757928,0
312,-8.533865468,-4.535315303,-0.835578549,-3.645267787,-0.592632592,-6.268622791,0
313,8.641803061,4.177634455,3.427838883,0.891651599,-1.931670742,1.537806538,0
314,3.947322666,0.244126856,2.160574733,0.295474529,-2.426230919,-4.967059785,0
315,1.329229803,-0.579315718,1.018849572,1.163283931,-2.920791096,-1.283232338,1
316,-1.288863059,-0.906070882,1.801027551,-0.015448828,3.865829588,0.077561584,0
317,-3.906955921,-0.633385498,1.860262809,0.50719284,-0.159732934,0.248236547,0
318,9.561254764,-2.081356883,-0.360834328,3.898765318,1.313455852,-0.977776518,0
319,7.424301703,-0.111502299,3.333056204,3.050708849,2.317027073,-1.917973273,0
320,2.335273336,-1.409808603,-0.104266137,2.20265238,2.424658596,-2.858170027,1
321,1.309126294,-1.212660891,-1.064912759,0.9346722,-2.016730218,-3.798366782,0
