ID,stage1_flow_deviation,stage1_density_deviation,stage1_viscosity_deviation,stage1_co2_deviation,stage1_o2_deviation,stage1_n_deviation,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,target
2694,4.891280991,3.851121838,-2.183060791,4.774481523,0.891883951,1.047683284,20.72461675,5.768337882,-2.095371057,5.427037769,-0.64591528,-1.977292299,0
2695,1.103294409,-0.910081236,-4.580721682,2.717149634,1.135392862,-1.930691852,-2.465062308,6.374352825,-3.240702318,1.351140453,0.68051922,3.305590327,0
2696,-2.684692172,0.559982135,-6.978382572,0.659817744,1.979862488,-1.534204687,-14.0184658,6.917203167,-2.33271509,-0.05544223,-0.446797655,0.141751059,0
2697,-2.699480018,0.167537496,-2.553512247,-1.397514145,-0.279893265,-0.868960538,-3.999164623,3.674222923,-1.424727862,-4.812901851,0.63119538,-2.416624298,0
2698,-2.714267863,-2.195988256,-3.045029869,0.314855558,-0.188967485,0.334704063,-15.29751332,1.692837417,3.656285997,-0.413772692,-2.205015494,0.482753857,0
2699,0.698639744,3.456549134,0.41396645,-0.415019709,-0.098041705,-0.460394208,8.591688464,-0.28854809,1.406487297,0.187983453,-0.442827226,3.382132013,1
2700,0.683656034,1.502279934,-1.110116761,-1.144894976,0.310283829,-0.847307918,13.82088383,12.51311314,0.797475975,0.789739599,-0.455046236,-2.517152856,1
2701,-1.733226977,-2.253818051,-0.27220177,-1.874770242,0.724107534,-0.328026638,-1.643197767,-3.977158729,0.188464653,-2.412616282,-1.071434174,-1.948458736,0
2702,1.13184719,1.740383837,2.241577786,2.613450678,1.137931239,0.914580263,2.75771908,-7.040903804,-0.786105447,-5.614972162,0.298745072,-1.379764616,1
2703,1.775929321,0.979602612,-2.605895038,1.847787516,0.935380521,0.175796455,10.97086376,3.616799094,-4.08383857,-3.451775709,0.680790324,-0.811070495,0
2704,2.420011451,1.510766573,0.460532423,1.590442743,1.780401105,0.087239854,-3.889463995,-5.599141425,0.512473908,-1.288579255,1.486753624,-3.511376434,0
2705,1.040300818,-4.122545097,0.80301627,1.846490381,1.502199849,-1.625929789,-10.04625761,3.623189401,1.579582585,2.33750473,1.601246282,-1.293246837,0
2706,-0.339409815,-1.785885659,0.210627654,0.657788397,-0.364763333,-1.189317149,-4.75174662,0.99280554,-0.426031365,3.966455195,-1.836943451,-1.953730883,0
2707,-1.243235615,4.401372183,-0.316171801,-0.562241555,-0.287533049,-0.274373435,0.542764371,-9.42871427,-3.170121809,-5.385355038,-1.087466354,-2.614214929,0
2708,3.182575843,4.382729296,-1.669315117,3.965834731,-0.210302765,-1.049765616,6.959201749,3.490626414,-0.551803726,4.214566684,2.462839536,-3.274698976,1
2709,1.032776425,0.91795682,-1.579726803,3.558448633,-0.369849897,-0.340411667,1.385119005,2.742903189,2.066514357,1.645192894,-0.738813218,-0.193093572,1
2710,-1.117022993,0.052754652,-1.702178127,1.570139348,-0.832622233,0.368942282,0.511193076,4.176093628,1.048124328,-1.636031235,-0.814219133,-1.173553,0
2711,-3.266822411,-1.122667004,-1.824629452,-0.418169938,-0.234019492,-0.668885741,-3.01311719,-1.540265943,0.721045646,0.109783399,-0.889625047,5.525116097,0
2712,1.911678152,1.573525081,2.434378736,0.272532041,0.51209023,-0.004041059,6.192440934,-7.256625515,0.393966964,0.756174677,1.32619275,-3.945388848,0
2713,2.014793507,-4.892492233,1.097687978,0.96323402,0.594780386,-0.627372614,-4.855796856,2.56143786,0.066888282,1.034536449,1.606413667,-4.546645007,0
2714,2.117908862,-0.044357996,-3.871297642,0.226353713,-0.633045225,0.93310969,-5.882012333,4.458443357,-0.2601904,-7.289383094,1.886634583,1.455935134,0
2715,2.221024216,1.210794289,-1.31359696,-0.510526594,-1.860870835,-2.21168016,8.089543357,6.355448854,-0.587269082,3.727241029,0.16034223,0.665516735,0
2716,2.324139571,0.67453775,-0.924449555,-3.205235414,2.640353498,0.816443589,-0.179360414,-0.728312526,-0.914347764,-1.989529263,-2.005417606,-1.221068904,0
2717,-1.391376321,-2.731409955,-1.483133685,2.102754739,0.525734297,0.501715448,7.193038907,2.005514055,0.735436282,-2.415697569,0.452619891,1.080709895,1
2718,2.870993537,-0.445818769,-1.912213163,2.598730617,1.057593907,1.550254321,-3.58483875,-5.241414766,0.402820683,-2.841865875,-0.121015466,-0.532091006,0
2719,0.827140841,0.517154584,-2.150486571,3.094706494,0.172767464,-1.271829168,-5.675878783,-7.637123503,0.070205085,-3.268034182,0.886595513,-1.404338352,0
2720,0.468954775,2.447952853,-2.126462961,3.590682372,0.522962223,-0.629419607,0.496328104,4.604664722,-0.262410514,0.128659259,-0.255363324,-2.303508241,0
2721,0.110768709,1.341296698,1.437103377,4.08665825,-0.84098066,0.012989953,-3.243957978,4.945884587,1.761898598,-1.793151165,0.373495451,-3.202678129,0
2722,-0.247417357,-2.915829307,-0.475341565,2.324150927,0.432901221,-0.643313879,4.232787282,-5.80396708,-0.390990134,-1.570341706,-1.17424949,-3.215742766,0
2723,-0.605603423,2.116999127,2.034559296,0.561643603,0.031566459,1.035231828,-3.641677115,-10.87090406,-2.543878866,-1.347532248,-0.15859422,-1.406611273,0
2724,-0.198639384,7.78419229,3.022398067,-1.20086372,1.967232163,0.231856481,-5.629622681,-4.983348072,-2.117181407,0.313431627,0.96148267,-1.850446314,1
2725,0.208324655,2.638008258,-0.266667389,-2.963371043,0.103208928,0.003887337,8.7010377,0.904207912,-1.690483948,2.837887659,-0.158855585,-0.964201665,0
2726,0.615288694,-1.231590749,-3.555732844,1.504357347,-0.63512463,-1.510584576,10.41007745,2.824895003,0.141769576,-5.416397569,-0.373752422,-4.429221702,0
2727,1.022252733,3.807911175,1.003518385,0.136196918,0.289220598,1.17560103,3.003153031,-2.699614856,1.974023099,-1.574901621,-0.887883461,2.95707731,1
2728,0.62981197,-0.041408994,-1.579425959,-0.21921429,0.416229014,-0.684928165,-2.834411782,3.203130098,2.247063826,2.266594326,0.311756646,-0.221552261,0
2729,0.237371207,1.433938829,1.435785689,-0.574625498,0.508533524,1.479035906,-0.584985435,-4.129744104,1.171238864,3.452118972,0.293475282,1.335016135,0
2730,0.694270466,4.763445548,1.164094835,-0.930036706,0.600838034,-2.6980898,5.996074041,-2.26735624,0.095413903,4.637643617,-2.08515587,2.891584532,0
2731,1.151169726,-1.55419802,-3.593835876,-1.285447913,0.693142544,-1.621098337,4.130649303,8.375741103,-0.980411059,3.238360693,0.506391775,-0.345203632,0
2732,1.608068985,-0.551363882,0.466183976,-2.892418762,1.479702018,-0.544106875,-3.212517807,-4.262872588,-2.056236021,-4.508824852,-1.383098984,-0.961136609,0
2733,0.81627771,6.047044046,4.428342609,0.166453072,0.830836452,-0.66195016,-1.395925524,-14.05853411,4.002270562,-4.116552342,1.456006552,-2.698518476,1
2734,0.512486445,-0.31545934,-4.581135637,0.365269982,-1.556219737,-1.326271299,9.317112765,2.098278058,0.97005792,0.644007979,2.004500069,-3.234888116,0
2735,0.20869518,-0.370472219,-2.302150315,1.57299179,1.08524418,1.27767857,2.205256565,12.94631656,-2.062154723,1.348644829,-0.13630926,-0.196905068,0
2736,-0.559452341,3.780003149,0.538020269,2.780713598,1.6412459,1.741948549,6.715975999,-12.84610166,-1.739388128,0.460794459,-0.996805681,-4.747670602,0
2737,-1.327599862,0.134680288,-6.226416237,3.988435406,-1.313272963,0.188379242,-1.313724594,-0.427873267,-1.416621533,-2.94105523,-0.508442073,1.111423606,0
2738,-2.095747383,5.115591025,-2.378875885,2.657449066,0.395354053,-1.037177167,1.652663332,3.384229876,-1.093854938,-6.342904919,0.253213518,0.287311092,0
2739,-0.795206212,2.217870314,1.468664467,2.795381269,-1.783403035,-0.960376577,4.619051257,2.386500534,-0.514270129,1.06775492,2.805616633,-5.133067803,0
2740,0.50533496,-0.215240161,0.901987807,-2.817599332,0.744122737,-0.733587296,-4.965842811,-1.425930569,0.06531468,0.944466623,-0.048029408,1.600025762,0
2741,-1.762249309,0.570850768,-3.22677324,-0.432047108,-0.01109487,-0.506798015,3.097240581,-3.378862602,0.644899489,-3.06130432,0.292941213,2.91907468,0
2742,1.545347502,1.330645492,-0.045819053,-1.766468725,-1.341849758,2.392682724,3.493703831,-5.421892969,1.605922048,-1.994392625,0.633911835,1.049036396,0
2743,-3.512522918,1.353102869,-2.569061779,2.639456796,-0.468279616,2.386609657,5.546469736,-3.958535144,2.566944607,1.4978091,-0.756062282,-0.821001888,1
2744,0.700110118,3.044113909,-4.77273294,4.115722084,0.096013156,2.380536589,2.672130521,-2.495177319,3.527967165,-2.466085025,2.195274689,-2.568602591,0
2745,4.912743153,0.327573704,0.423390884,0.121771914,0.660305928,-0.426174786,1.540275306,-1.031819494,0.616142089,-3.529998871,0.795304404,-2.014949356,1
2746,4.118357094,0.039199021,-3.94981188,-3.872178255,-1.324579383,1.352582664,-3.620548478,0.431538331,-1.611310204,-4.593912717,-0.60466588,-1.591549568,0
2747,3.323971034,0.846914689,-1.709219449,-1.332237511,0.013666426,0.226156628,-8.003404226,7.135270352,-0.024423299,-4.047868148,-0.532906112,1.669280874,0
2748,2.529584974,-0.300405367,-0.334867357,-0.433366645,0.66445596,-0.195754792,-10.01436708,-6.794022678,1.372156859,-3.501823578,0.158253316,-2.782803174,0
2749,1.735198915,-2.214670649,1.850953498,1.668531927,0.22604035,-0.380215833,6.588855933,-6.131059084,1.167487454,0.095512109,0.562526468,-1.42906425,0
2750,0.940812855,0.052918306,-3.243731996,3.770430499,-0.667916093,-0.331181005,3.514893276,10.66876044,0.543557955,-0.929681151,0.966799621,-0.392502124,0
2751,0.146426795,1.742697318,-2.956184678,0.656993674,0.274721647,1.831479467,-3.851626255,5.032825661,-0.080371545,0.056937188,1.371072774,1.280471246,0
2752,-0.243347948,-3.095345897,-1.281885806,-2.456443152,-0.192988694,-0.990269541,9.599562045,4.616810371,-0.704301045,-4.065117119,1.775345927,0.370802085,0
2753,-0.633122692,-2.824288429,-1.618394695,-3.346831058,-0.45745514,-0.997990402,-1.306132694,4.200795081,0.679764293,-3.136522203,1.559551192,-0.713262909,0
2754,1.010941242,-0.194618813,-3.214901151,-2.24769813,0.558425258,1.221910992,4.410196467,2.124314792,2.06382963,0.403207164,-0.519700869,-2.02022259,0
2755,1.613272843,-1.073702463,0.705061224,-1.148565202,1.574305657,0.54421162,-6.049348537,-8.070170955,1.689252754,-3.340544297,0.927350865,-2.419600737,0
2756,2.215604445,-1.952786113,-2.456177708,-0.049432274,0.245073709,0.6419289,-10.26501553,-0.306068181,1.314675878,-1.577845069,-0.569968637,5.335812385,0
2757,2.817936046,4.919261541,3.072733462,1.020614084,-0.554826584,-2.227402848,6.640134525,-0.840248581,-2.484251411,0.407589531,-0.163596808,-5.636451608,0
2758,-2.650697745,-1.616920349,1.263610748,2.090660443,1.078299678,-1.508903963,-1.035601459,-1.37442898,-0.83912589,0.038217082,0.24277502,-0.601282333,0
2759,-0.095121944,1.274354819,-0.545511966,3.160706801,0.27269431,-0.790405078,-5.548093045,13.63047097,0.805999631,2.795815681,0.649146849,4.433886941,1
2760,1.735642371,0.407852653,-1.272921172,4.23075316,0.151000422,0.97361374,1.941529445,0.090257978,-2.251787447,-1.200721659,-0.658640261,-1.944435582,1
2761,4.626846232,3.641774288,-1.671542806,-1.44731742,-0.314160281,1.121018883,2.010943738,-9.71898414,1.204133778,-4.260048125,1.064351555,-1.002141466,0
2762,2.754114827,0.700075431,-1.665520083,-3.151522466,-0.467275344,0.28618818,1.940536413,-2.896492118,-0.089645722,-1.620669269,0.990690471,-2.739077434,0
2763,-2.811305245,-1.409887451,-0.875608487,0.210208975,-0.620390407,-1.255656634,-1.90889513,3.925999904,-1.383425222,1.018709587,-0.659984378,-5.31942329,0
2764,-3.130162532,-3.726762164,-0.263777786,3.105976853,0.355101426,0.785814512,9.902735159,1.701648388,-2.181048952,-0.962507176,0.851472292,-7.899769145,0
2765,-3.449019818,-4.468328694,0.332813066,2.774840652,0.665223011,0.386890746,8.095033842,4.427723894,-2.978672683,-3.999012294,-1.032327236,3.200556843,0
2766,0.044871213,-1.934256862,-0.335591982,-5.450316896,-1.495129342,-0.01203302,-13.90143057,-10.77333202,0.095581435,-7.035517412,0.837181641,-3.732271319,0
2767,3.538762243,0.599814971,-0.185815096,-0.75455686,0.128534981,-0.598167194,9.45342208,-18.00800171,-0.223118052,-0.078051582,0.221902944,-1.438754421,1
2768,0.708144608,-0.56480179,-1.883455971,-0.094499982,-1.580770696,0.698053956,-14.5084714,-4.963294572,-0.137001865,-0.251442513,0.998103679,1.685357739,0
2769,2.296444133,0.391714578,-0.857018364,0.565556897,0.881361328,-1.08475862,2.824664657,8.081412567,-0.050885679,3.591787306,0.177360952,-4.648941178,0
2770,-0.135856168,-1.995368959,-3.46934356,1.225613775,0.736168168,1.935538086,2.592749743,-2.560951678,1.207343022,-0.463300882,-1.385611624,-2.31651328,0
2771,-2.56815647,1.433777098,-2.385985484,3.256419103,-1.467788253,-0.67519652,-1.121067617,-13.94360145,3.830251153,-5.599329097,-0.097009017,-3.735068638,0
2772,-5.000456771,-4.658861025,-1.302627408,5.287224431,-1.561053283,0.301953445,-2.121855192,13.39026417,0.932984297,1.688122754,0.46871544,-3.592538152,0
2773,4.306149863,2.324071866,-3.18708785,2.248561627,-0.301650864,0.20419537,-2.335001217,-8.522748947,-0.037854687,-5.625564052,1.892657605,-3.581387503,0
2774,-4.410468023,2.613061096,-3.978256886,-0.790101177,-0.04688759,0.438211538,-1.152409021,13.20901526,-1.008693671,-1.672249429,1.008138333,-4.358290377,0
2775,-4.669771716,-0.742887353,-2.664770822,-1.503570547,-0.161527823,1.347122111,0.030183175,5.909336932,-1.979532655,1.113863681,0.163975797,-5.135193251,0
2776,-1.174287572,2.295611775,-1.351284759,-2.217039918,-0.276168055,0.035921823,-2.315558219,-8.057409449,-0.674888973,-4.347905932,2.239708578,1.700386906,0
2777,2.321196572,2.275128444,-3.984310043,3.441879514,-0.390808288,-0.599885782,17.17619414,7.515132982,-1.781117043,2.955772755,-0.917621382,-2.828768841,0
2778,-3.695409941,-1.278952808,-1.980385071,2.775753862,-0.50544852,0.520447967,5.770322989,6.376243126,-1.925781389,-4.773368563,0.522438139,0.932702467,0
2779,-2.874246017,2.543614452,-3.093194327,2.10962821,-0.620088753,0.974406816,-5.635548167,-4.909213655,-2.070445735,-1.973634242,0.433422533,3.079403688,0
2780,-2.053082094,3.667596966,0.033490268,1.443502558,-1.336015939,0.552435072,2.929601981,-5.256806397,-2.215110082,0.816284983,-0.683484174,0.403081275,0
2781,-1.23191817,-4.528452121,-0.742931573,0.777376906,-0.646508626,-0.481176346,3.760102758,7.797836727,0.57986478,3.698433327,0.234616408,-0.863887487,0
2782,2.524855305,-2.622817063,-1.334762102,0.111251253,-0.328084403,0.820153359,2.972304943,0.785085173,-5.432121262,1.926908332,-0.266785368,-2.875482666,1
2783,-1.885557175,4.583308206,-2.183888525,-0.974166637,-1.092179278,1.75920588,2.184507127,-0.046585704,-1.882923757,-3.245415191,0.646110273,-1.835962907,0
2784,-2.720051249,-0.051289235,-2.163636665,-3.397480183,-0.430915289,-1.662614714,-1.758370754,-0.878256581,4.957231606,-2.561086028,-0.624669943,2.159337025,1
2785,3.094343812,0.263006333,-2.143384805,-5.820793729,0.2303487,-0.230215011,12.75417759,3.958358207,2.25817134,1.832542995,-0.032457509,-4.80384794,0
2786,-3.477080498,-2.136378418,4.375659212,-1.435793034,0.303306713,0.925970671,6.295168489,-3.470544612,-0.440888927,2.205539265,0.559754926,-5.341940125,0
2787,-2.464953061,-1.248954413,-2.711733431,0.667195199,-0.518458082,1.546086602,-8.670774382,1.141971023,1.057735524,-3.112911783,0.739475146,2.759554297,0
2788,-1.452825623,1.615321455,-2.055265568,1.011124868,0.301905321,0.220083256,-2.827676355,-4.543990172,1.57524535,-1.054979772,2.095259557,-0.300485239,1
2789,-0.440698185,6.336908833,-0.168565733,3.333662288,-0.065703903,-0.001950946,-1.029921839,7.635717545,2.092755176,-4.42614324,0.748835225,-4.611766952,0
2790,0.571429252,-4.845780294,1.718134101,5.656199707,0.328380737,-2.709451391,2.017833835,0.610124876,-2.251639335,1.628540759,1.134422818,1.132631134,0
2791,1.58355669,1.551609015,0.873046916,-5.522554926,-0.139529599,0.390184502,1.940243141,-4.382639806,-3.893876855,-0.010372695,1.520010411,-3.365584255,0
2792,2.595684127,3.153519516,3.410423724,-3.53648374,-0.621767986,-0.425879729,11.74611531,-5.991835327,-2.893970979,-0.458395977,0.902276443,-4.202124688,0
2793,-2.330578765,-6.529540478,0.283713533,-1.550412554,-1.104006373,0.759275164,4.613951057,-2.973579168,0.148056406,2.949026067,1.325937578,-2.202805707,0
2794,-3.014982226,-1.664179158,0.542237073,0.435658633,-0.397899098,-0.094825164,-2.518213199,-1.669721768,1.329644829,-1.387181642,0.157555725,-0.203486727,0
2795,-3.699385686,-1.08829081,-1.842672964,-1.470976965,-0.675861651,1.055065,-2.681199687,7.055567639,2.511233253,0.091299216,0.768134461,-1.005064582,0
2796,2.257551053,0.292936098,-2.058004487,1.993044859,-1.35794744,-0.37224019,0.236684788,6.2861951,3.692821676,-0.364261505,0.868131415,-2.220752945,1
2797,1.625177778,6.653312593,-1.843847322,4.868626571,-0.329394709,0.075092809,3.154569262,7.338321695,4.874410099,2.230149497,-0.055746928,-1.168461274,1
2798,-2.173680216,3.819680402,-1.629690157,0.817883512,0.598044071,-0.665470562,6.072453737,8.39044829,-4.658922756,0.108330105,0.112470499,2.276529412,0
2799,-3.472733638,1.043555003,-1.415532991,-2.544923588,-0.356180654,-1.406033932,1.55775973,9.442574884,-0.283762434,-3.551256839,0.120558809,1.840725557,0
2800,-4.771787059,-0.684643624,-0.080218394,1.064815492,0.344793829,-1.051132869,-2.956934277,10.49470148,-0.186424223,1.776096426,-0.620906977,0.631405955,0
2801,-1.133925747,-0.031903519,0.408703706,-0.410016565,1.192594884,-0.274063897,-6.311070315,1.36614152,-0.089086011,-4.178660803,-1.225668716,-0.577913647,0
2802,-1.52410419,-2.971248531,0.897625806,2.310253627,-0.086089917,-0.112975607,-0.232008305,7.116856251,0.0082522,7.549056273,-1.863463555,-1.787233248,0
2803,3.03990903,7.095561856,2.782575931,5.030523819,-2.1795925,1.743186055,4.217935422,3.222009201,-1.569760757,0.407997838,-1.424630921,-1.720632758,1
2804,-2.053601592,-0.986967809,-1.555433421,5.304498289,1.093532803,-1.225224878,-2.42668308,3.574481742,3.702315405,2.801163249,0.341821862,-1.654032267,0
2805,-6.809801762,-2.861404753,-4.255345908,5.578472759,-1.182328712,0.921873638,4.289648952,25.90099796,-1.76605318,4.32010237,0.632085154,-1.587431777,0
2806,-5.186799608,-1.821451557,-2.495929065,-0.86261232,-0.435867086,0.852894705,-4.548187381,10.01972757,0.780055802,2.153827986,0.735987682,-1.569541969,0
2807,-3.563797454,-0.78149836,-4.541463461,1.085709959,-0.142621333,-0.027964687,-1.83954291,9.951937988,-3.555431218,-0.012446399,0.151247265,-1.492250114,0
2808,-1.9407953,-0.455553598,3.569184444,3.034032237,0.215562019,-0.45158048,0.869101561,-3.705892447,2.186678906,-2.178720783,0.803988596,-1.414958258,1
2809,-2.298652422,-0.129608836,-3.860593912,4.982354516,-0.357194543,-0.875196273,1.686002451,13.66747872,-1.511100436,2.528924281,0.449021682,0.558211462,1
2810,-0.069919992,4.684745889,-0.399038081,0.709222137,-1.216566324,1.243238613,-5.281635559,-3.038527512,-0.248267445,0.965642909,0.094054768,-0.822876472,0
2811,2.158812438,-3.677585337,-2.679190282,3.636519817,0.062092713,-1.849240977,-4.54268611,-7.02086737,1.301123077,0.826646362,-1.424859799,5.038536459,0
2812,4.387544867,-3.365478294,-2.258835867,3.855082624,1.340751749,1.602842578,-0.550883599,0.063681062,-1.452953396,-2.287593155,-0.180924775,-2.49520939,0
2813,3.209507205,-3.053371252,-8.243472707,4.073645431,-0.191264715,-0.522851923,-0.374802365,0.155990034,-0.632146993,-1.266252366,-0.191582075,2.190867749,0
2814,-0.575814106,-2.669378101,-0.546693647,2.027469061,-0.544814044,0.136595546,-4.770778757,0.248299007,0.580303979,-2.914092074,-0.164955772,1.352434445,0
2815,-0.368966257,2.791770768,-2.480595068,-0.01870731,0.043787039,0.877870619,-3.040252863,-5.698949453,-1.693705649,-2.250546808,-0.263999903,0.514001141,0
2816,-1.274993092,0.812400147,1.741421475,1.406023898,-0.193783834,-1.652565608,10.08661392,-14.44734078,0.02690716,-1.254870935,-1.229418854,-3.460776521,1
2817,-2.181019927,-3.792451025,3.832318314,2.830755106,0.850077147,-0.499511889,5.282611684,-1.752083779,-3.579805242,-1.683837665,1.358293384,0.42464547,0
2818,-3.906733678,-5.88112324,-2.790974106,0.013798509,1.464114627,-0.010946837,-6.690514949,10.94317323,0.740733266,-2.112804396,-0.318697605,-0.43409466,0
2819,-1.748194459,2.076156013,-1.49880165,2.741024821,2.078152106,0.213714011,0.790432653,16.44658168,0.466333671,1.230752736,-0.11476826,-1.292834791,0
2820,0.41034476,4.056373444,3.25907897,-2.431110245,-0.440131896,-1.012636034,0.061782327,-10.11845688,0.191934077,0.310491461,0.688888727,-0.461004964,0
2821,-1.110958689,-1.233286425,1.49330536,-1.962607468,-0.781461397,-0.742104865,-0.274542439,-4.377657305,-0.082465517,-0.691474196,-0.521079837,0.833209886,0
2822,-2.632262138,-2.162888122,-0.629545515,-1.494104692,-1.976828344,-1.282280378,-11.66986395,-10.52091806,-0.922332516,-4.876027147,3.060473743,-1.719299113,0
2823,0.426956973,-4.014580689,0.665726896,3.910746355,-0.803606435,0.514862408,-7.440387721,0.879463773,4.473631355,2.467160049,2.042562863,-1.120681799,0
2824,3.479251301,0.977433564,-1.69355676,3.95621014,1.467631559,0.692008206,-1.63775817,0.710226721,-0.000682162,0.807996277,-1.071582097,-0.522064484,0
2825,2.244554366,-0.715224438,2.813045209,4.001673925,1.037892799,-0.423445257,-0.138372526,-11.851989,2.155747913,3.730935351,-0.750030364,-1.193292114,0
2826,2.239489926,-0.727462738,-6.241129683,4.047137711,2.080597285,-0.144261666,-2.903007615,-0.147126227,4.312177987,-3.587434842,-0.982355044,-3.090563176,0
2827,1.400333841,-1.087460479,-0.556327994,-4.071674707,-0.488071306,0.828717363,-5.667642705,-4.813150282,-0.125202257,-4.348170008,0.886545111,2.107478248,0
2828,0.561177757,1.410405138,-2.808254201,-3.289717534,-0.463798249,1.801696392,-2.35687085,-6.472661364,-1.16100912,-5.108905174,0.782867743,-1.320394424,0
2829,-0.294533915,-1.831355899,-0.064263748,-2.507760361,-0.439525192,0.625880283,-14.39793622,-11.0756474,-2.196815982,-6.214288212,0.679190376,1.287091819,0
2830,1.436438194,3.387279297,-0.192670654,-1.725803188,-2.587664047,-0.549935826,-1.25635019,-3.565809632,-3.232622845,-4.699189752,0.063961757,-0.166028044,0
2831,-0.545669613,5.13446342,-2.120046626,-0.943846015,1.021270716,2.997888679,-7.789991787,3.944028135,-3.221377349,0.378523729,0.254614018,1.927472786,0
2832,3.684044435,6.881647543,2.135719621,-0.161888841,-0.980751446,0.662839993,3.291463332,5.204889447,-3.210131852,1.623300315,0.136993273,-4.531542057,1
2833,1.518232075,1.377285902,3.727474186,-3.555598293,1.432358929,-1.011471,-0.579071209,-7.597994699,-3.198886356,-0.239125884,-0.444750196,-2.666863674,0
2834,-2.187110749,-0.788939816,-0.344456759,-1.171050376,0.524143382,0.339023783,-3.415941921,2.486625423,-1.86344514,3.518514833,-0.98221313,1.144025185,0
2835,-0.989468945,-3.434197217,-2.15541292,1.213497541,0.362833778,-1.006854186,-1.400039857,10.34592762,0.022653595,1.672097676,-0.451048845,-0.041447032,1
2836,0.20817286,-1.35191759,1.158410923,3.598045458,0.515679723,-0.60486249,4.000189617,0.52891974,0.525664607,0.872374546,0.397474115,0.02548725,0
2837,0.21248019,1.642188611,2.706011549,1.112478556,-0.86592157,-0.196765056,-7.412429126,-2.747627596,0.857813049,-1.974467831,0.962947897,0.092421533,1
2838,4.72983901,1.177212982,-3.371163743,-1.373088345,-1.919913992,1.076200316,-1.57537203,1.602156947,-3.108957522,2.35351087,-0.995417718,-1.551385611,0
2839,0.809810882,0.832634998,-3.192701228,-2.493436235,-0.44367707,-0.616497562,-6.657022971,-3.647545303,-1.853349201,-2.924646883,0.43880645,1.994569887,1
2840,3.93040353,-6.333604942,-3.014238714,-2.333003762,-0.194447483,0.796509255,-3.256162034,9.019219352,1.280004008,-1.474034648,-0.96513515,-3.650284435,0
2841,0.3509922,-0.873949196,-2.027267104,-2.172571288,0.63625415,1.077736473,0.144698903,-2.205932104,-1.766795222,-0.023422413,-1.0826031,0.700445528,0
2842,0.99157951,-2.54684279,-0.204502918,0.628629591,0.236379834,0.640937183,1.752472516,0.609604236,2.910036725,3.531452877,1.674001214,-1.633181047,0
2843,1.482041248,1.065064994,-1.396315465,0.514811153,-0.163494483,-0.027756515,-11.19675324,-3.28970145,3.481607373,2.466254485,-1.006853842,1.113834385,0
2844,-1.993267691,-0.906140617,-2.588128013,0.400992715,-1.423329165,0.182563415,-6.946696533,-0.231339334,4.053178022,1.401056092,-1.297910398,1.456311205,0
2845,8.659330164,-2.338196901,-5.749475802,2.445228282,-0.983727012,0.844460388,2.217983812,1.489228112,2.128617812,-2.351233381,-1.588966953,-2.381735394,0
2846,1.747126125,6.456379676,-2.718653186,1.619753718,-0.059735682,-0.790487545,0.616092878,-1.875454131,0.204057603,0.093607331,-0.353856082,0.217371733,0
2847,-3.048022348,-4.589847006,-0.762304855,0.794279153,1.242909435,0.309224192,-3.646690902,11.89598223,1.072325929,4.482480373,0.881254789,2.482830596,0
2848,-2.102814246,0.600262461,1.194043476,-0.031195411,0.149960931,-0.966330542,-4.026138939,-6.865626764,0.060694494,-0.124330761,-0.463515362,0.43064807,1
2849,-1.157606144,0.292716326,4.376522483,-0.856669975,-0.173939243,1.905800339,4.440487827,-6.00517742,2.316417798,-2.759950715,0.606364852,-1.414761924,1
2850,-0.212398042,-1.643492355,-0.557920734,-0.824228236,0.234251961,2.47696334,4.350513574,-1.4727858,-1.583512592,2.248523771,-0.379522532,-3.902076496,0
2851,0.122756988,2.149852396,-2.693405489,-0.791786496,1.545783536,-1.755625568,-1.370848289,3.05960582,-5.483442982,-1.465648405,-1.365409917,0.912075608,0
2852,2.348377127,0.869558975,-1.040747756,-6.821216718,-0.578243923,-0.656432639,-7.092210153,-5.231907463,-1.525854496,0.16878611,0.738333697,-1.228614852,0
2853,3.847338889,-1.555355918,-0.794666235,-3.946422547,0.131375821,-0.506502014,2.128594996,0.016183709,-1.396521584,3.348258904,1.186782449,-1.948322532,0
2854,-1.419495088,-3.139381499,-0.863076657,0.913463958,0.840995565,-0.273442036,6.194493784,5.264274881,-0.025139529,1.822256184,0.433110808,-2.668030211,0
2855,6.837449681,4.378582109,-3.365222838,1.941909899,-0.432611089,-0.310769928,5.568393561,-5.005121831,-0.657406401,3.385460141,1.396641235,2.642890106,1
2856,-2.951907088,3.843603198,0.04511918,2.97035584,1.692908539,0.384824816,-0.862829045,11.30699464,-1.289673274,2.262754076,-0.388569896,-3.040512517,0
2857,-1.771766253,3.308624287,-2.281179199,-1.264224279,0.417972903,-1.119411551,-6.535401351,2.777474689,-1.921940146,-5.032036127,1.331931806,-1.856216092,0
2858,-0.591625418,3.689896583,0.994735877,-0.65490499,-1.73719632,1.758157662,-11.95992992,7.870601282,-3.878510838,0.441791552,0.630966745,-0.021412774,1
2859,0.835470889,0.071734961,-5.780635553,-1.291447567,-2.132847732,2.302206744,3.76429364,5.049041227,-1.51114593,-1.394969906,-0.721491644,-2.776719272,0
